7.380291096586120148e+00,9.467697229258769553e+00
9.231814729256040408e-01,2.637215052155520212e+00
8.905950247933699160e+00,1.163630299422329983e+01
4.166591553251530300e+00,1.391821957070499938e+00
2.105713189488999937e-01,1.311414018629220024e+01
3.923117922169840011e+00,1.247581506458329947e+01
8.175890862842100759e+00,6.766867405703069771e+00
1.737354421559639928e+00,9.831181770537000375e+00
3.092493609251369957e+00,3.195980632947490019e+00
6.682106040079149878e+00,5.028054752707750374e+00
1.075228570622509983e+00,6.078449156442309764e+00
2.869376655902140083e+00,8.849102105426650766e+00
9.769586175760769819e+00,3.751239322788559871e+00
4.545891949414269995e+00,5.982624818466070415e+00
5.991347944583329976e+00,7.933206861488679706e+00
6.040459955181280094e+00,1.094467433834140024e+01
2.109727780339610170e+00,1.476083877477410056e+01
5.448121546556800254e+00,1.552301285828850130e-01
9.002769060376669685e+00,1.362291876688760084e+01
7.869007458006800348e+00,1.543098746100789898e+00
4.397074838621909620e+00,1.169558377667451943e+01
6.339859187196412726e+00,1.026919341320731682e+01
7.167956381986444470e+00,1.229398424500826259e+01
6.052548828325262420e+00,1.045460093807199264e+01
9.634349133446631797e+00,1.239875180447120329e+01
9.356467609132019803e+00,1.036685080806419990e+01
7.469579266869660117e+00,1.060636901921895436e+01
8.948717969107592651e+00,1.292419381167869297e+01
4.829494434039789397e+00,1.261028119154920368e+01
3.139969035194114966e+00,1.282211169212140689e+01
6.735070735175324508e+00,1.136573606154827232e+01
4.351952828553486086e+00,1.005526437034131781e+01
2.909105533455297321e-01,1.468817910429951468e+01
8.323197485993215849e+00,1.009059013584776210e+01
8.166878516564985979e-01,1.227525139328433745e+01
1.171417737881980337e+00,1.176495620548552878e+01
2.855856255691743062e+00,1.326182558185765181e+01
8.231499594828372679e+00,9.401091795657544381e+00
6.070878496550527359e+00,9.719391519538021385e+00
4.759995163864561896e+00,9.574063357848475064e+00
7.849134094883929436e+00,9.850185351814216617e+00
8.677670882115098294e+00,1.005370274041220391e+01
6.939455918822476477e+00,1.112009753839971360e+01
5.475303813270959274e+00,8.054386272607480635e+00
3.736177465037922474e+00,1.389037258416401599e+01
5.800132183307953326e+00,7.981990578903367606e+00
7.469725364872514817e+00,1.040612872955241386e+01
7.258155345347543808e+00,1.067405875951560645e+01
9.224630387263347941e+00,1.269153404441568256e+01
2.233730520775669248e+00,1.195981848963518068e+01
