3.4965992248676,-4.78928465652477,-1.72791150348879
4.16193956916873,-0.700172501265112,-2.65986729385852
3.98638174041141,-0.676761669974623,-2.59158057797389
4.06068759094233,-0.683109971218799,-2.61343873787561
4.84896369006986,-1.37326567791274,-3.19335515452284
4.89927968329955,-1.39977891091356,-3.22040214454801
4.59418766394116,-1.28699147401546,-3.0764679313368
4.97461878134489,-1.40133192925592,-3.23496764099014
5.21793531136349,-1.43511789063484,-3.34293011587564
5.24295392540182,-1.4563818654352,-3.35423204969618
5.28327665465738,-1.4773459543448,-3.37860433488778
4.30895636736749,-1.1563485216049,-2.94193187254079
4.4372845573608,-1.18522089258457,-3.00788193231953
4.35167853588415,-1.15466444660693,-2.96057493772451
4.22330241018909,-1.09954954736788,-2.9010796161599
4.13614732195264,-1.07132417758091,-2.84996555418812
5.74664509812831,-2.01140862098054,-3.80355437424242
5.89979747579974,-2.07696086799383,-3.86901554450378
4.94945609331262,-1.12505607401689,-3.18951587525967
4.97281047748132,-1.11543969753354,-3.20533387850222
5.38399046621839,-1.66012071134892,-3.65574914975096
5.48408452853974,-1.70613688316278,-3.70931361215252
5.54823324042452,-1.74285707087437,-3.7402336899579
5.26099963412251,-1.61113305033933,-3.59132475914786
5.36220682686642,-1.65599675691127,-3.64671319580318
5.02420438963398,-1.51135732858806,-3.48089775970428
4.60368692897764,-1.33408293297786,-3.2033746792002
4.28359855463114,-1.24632453637989,-2.98731394810869
4.23364701010893,-1.22268876063059,-2.95388409515546
4.15286345746179,-1.1343778825395,-2.87850013892549
4.13893895766147,-1.14916816364684,-2.86543707155125
