4.46441880855228,-1.17107700318384,-2.96470720080134
4.88878400237348,-1.31392334037802,-3.12235518350193
4.66172367024138,-0.875361988133399,-2.54081144277768
5.13510118929766,-1.40995663623332,-3.23154781335511
5.10736771369917,-1.4198548740851,-3.19939132341247
4.00992532775388,-0.703455179796874,-2.24701886385521
5.5934735287226,-1.9178698185824,-3.78220421725302
5.63228609523664,-1.93789817873042,-3.78057495831625
5.29196106237045,-1.76539013349605,-3.6423520475324
4.63536460426091,-1.4839189860576,-3.26659098015451
4.68431851366159,-1.5256519821471,-3.29130127659854
4.54783264354029,-1.47113204690914,-3.18542559978421
3.34317977922612,-0.456375084477824,-1.43792643688069
4.18055090098565,-1.20307028760639,-2.75691484721584
4.00847658902931,-1.08393433071612,-2.63439165150643
3.98570353954576,-1.13337093294194,-2.55141089930686
3.10257293024399,-0.505217616026602,-0.805131291227562
3.80419590231409,-1.13554820181929,-2.10864064893902
3.25531057246263,-0.505050132745699,-0.822832797909945
3.27729444176117,-0.494642812101183,-0.838331028488127
3.24594378454977,-0.488096624327194,-0.833428637085124
3.56345695888671,-0.954390536377469,-1.4715667181488
3.4009422374861,-0.556752672019679,-0.802848576936177
3.40555773257393,-0.559486166867713,-0.815571306516566
3.43541953118994,-0.592384687567968,-0.796958460419066
3.43055154602602,-0.582821931045448,-0.795624065085195
3.39575654857152,-0.594269638862675,-0.759381267006998
3.39490329557713,-0.600123207803871,-0.741709845017561
3.41270947569169,-0.618343640343968,-0.742172377478986
3.408511452157,-0.612039572088165,-0.731168344091361
3.38267213834359,-0.594797034795346,-0.732154638061834
