0.000000000000000000e+00,1.500000000000000000e+00,2.396031593459730047e+00,2.524094288400294150e+00,2.524094288400294150e+00,2.524094288400294150e+00
0.000000000000000000e+00,1.500000000000000000e+00,2.070351884902982054e+00,2.376287092838987203e+00,2.376287092838987203e+00,2.376287092838987203e+00
0.000000000000000000e+00,1.500000000000000000e+00,2.654630706987664457e+00,1.824638832784527098e+00,1.824638832784527098e+00,1.824638832784527098e+00
0.000000000000000000e+00,1.500000000000000000e+00,2.716379053711187819e+00,1.931750862369195021e+00,1.931750862369195021e+00,1.931750862369195021e+00
0.000000000000000000e+00,1.500000000000000000e+00,3.585447666019840884e+00,2.138726019418952351e+00,2.138726019418952351e+00,2.138726019418952351e+00
0.000000000000000000e+00,1.500000000000000000e+00,3.719917989483903398e+00,2.241143268382382647e+00,2.241143268382382647e+00,2.241143268382382647e+00
0.000000000000000000e+00,1.500000000000000000e+00,4.128621446064236977e+00,2.389154824360590901e+00,2.389154824360590901e+00,2.389154824360590901e+00
0.000000000000000000e+00,1.500000000000000000e+00,4.338071990387241783e+00,2.391021558435504790e+00,2.391021558435504790e+00,2.391021558435504790e+00
0.000000000000000000e+00,1.500000000000000000e+00,4.511709736291522610e+00,2.485757540301595903e+00,2.485757540301595903e+00,2.485757540301595903e+00
0.000000000000000000e+00,1.500000000000000000e+00,4.699976781230710721e+00,2.501356119165133229e+00,2.501356119165133229e+00,2.501356119165133229e+00
0.000000000000000000e+00,1.500000000000000000e+00,4.696766160182686889e+00,2.601265732053819058e+00,2.601265732053819058e+00,2.601265732053819058e+00
0.000000000000000000e+00,1.500000000000000000e+00,4.669259838749592717e+00,2.689558290619973313e+00,2.689558290619973313e+00,2.689558290619973313e+00
0.000000000000000000e+00,1.500000000000000000e+00,5.043535773972015690e+00,2.736663414708034203e+00,2.736663414708034203e+00,2.736663414708034203e+00
0.000000000000000000e+00,1.500000000000000000e+00,4.366783048385999066e+00,2.536324076101576175e+00,2.536324076101576175e+00,2.536324076101576175e+00
