-0.38125,-2.0983,-4.3524,-0.78253,0.28517,1.0482,-4.3499,-0.53604
-0.35777,-2.104,-4.3525,-0.77501,0.28447,1.0331,-4.3499,-0.55717
-0.34748,-2.1039,-4.3525,-0.78569,0.27763,1.0315,-4.3499,-0.56538
-0.35155,-1.8621,-4.3525,-0.80996,0.31028,1.0236,-4.3499,-0.63913
-0.34448,-1.8977,-4.3525,-0.80394,0.30604,1.0199,-4.3499,-0.64116
-0.32326,-1.9069,-4.3525,-0.83211,0.30111,1.0203,-4.3499,-0.65172
-0.32565,-1.9027,-4.3525,-0.84764,0.30089,1.022,-4.3499,-0.65729
-0.30773,-1.896,-4.3525,-0.85784,0.29926,1.0192,-4.35,-0.68376
-0.30984,-1.9231,-4.3525,-0.86099,0.29858,1.0205,-4.3499,-0.68525
-0.3109,-1.9476,-4.3525,-0.86648,0.293,1.0176,-4.35,-0.66297
-0.28578,-1.9701,-4.3525,-0.86841,0.27862,1.0151,-4.35,-0.66688
-0.27787,-1.9727,-4.3525,-0.86714,0.27085,1.0125,-4.35,-0.67477
-0.31473,-1.8774,-4.3525,-0.89702,0.29506,1.0293,-4.35,-0.72507
-0.29917,-1.8685,-4.3525,-0.91399,0.28899,1.0284,-4.35,-0.73858
-0.28114,-1.8801,-4.3524,-0.92455,0.283,1.0256,-4.3499,-0.74671
-0.31617,-1.8742,-4.3525,-0.91795,0.2881,1.0293,-4.35,-0.73714
-0.32396,-1.937,-4.3525,-0.89221,0.2878,1.0342,-4.35,-0.74005
-0.30025,-1.9261,-4.3525,-0.92237,0.27417,1.0381,-4.35,-0.74756
-0.30579,-1.9301,-4.3525,-0.92993,0.28722,1.0327,-4.35,-0.74544
-0.30955,-1.9259,-4.3525,-0.92508,0.29513,1.0259,-4.35,-0.75673
-0.31478,-1.9421,-4.3525,-0.909,0.30924,1.0111,-4.35,-0.75639
-0.36797,-1.9831,-4.3525,-0.87512,0.352,0.99391,-4.35,-0.73276
-0.37776,-1.9776,-4.3525,-0.86742,0.35081,0.98623,-4.35,-0.7152
-0.37028,-1.9728,-4.3525,-0.87649,0.34711,0.98584,-4.35,-0.72502
-0.37175,-1.9836,-4.3525,-0.87798,0.34624,0.98427,-4.35,-0.72549
-0.39182,-1.9567,-4.3525,-0.86665,0.34898,0.98463,-4.35,-0.72627
-0.39461,-1.9777,-4.3525,-0.86599,0.34064,0.98703,-4.35,-0.71701
-0.45424,-1.9801,-4.3525,-0.89447,0.35069,1.0135,-4.35,-0.69033
-0.4466,-2.0066,-4.3525,-0.88953,0.34233,1.0081,-4.35,-0.67838
-0.46197,-1.9984,-4.3525,-0.89797,0.34997,1.0092,-4.35,-0.6793
-0.46268,-1.9811,-4.3525,-0.90201,0.35361,1.0042,-4.35,-0.68905
