0.27415,-4.0559,-5.4951,-2.0252,-0.21391,0.43835,-2.9866,-1.2138
0.30031,-4.0715,-5.4951,-2.0507,-0.22721,0.42621,-2.9495,-1.2274
0.30793,-4.026,-5.4952,-2.0985,-0.21622,0.42613,-3.0909,-1.2173
0.29616,-4.011,-5.4951,-2.1016,-0.21558,0.42108,-3.0403,-1.2235
0.29401,-3.9919,-5.4951,-2.1148,-0.2168,0.41213,-3.0119,-1.2211
0.33385,-4.1004,-5.4951,-2.1441,-0.23599,0.40584,-3.0269,-1.2344
0.33965,-4.0973,-5.4951,-2.1412,-0.24087,0.40787,-3.1147,-1.2363
0.2889,-4.0269,-5.4951,-2.027,-0.21525,0.39715,-2.983,-1.2526
0.33371,-4.0707,-5.4951,-2.0409,-0.24027,0.37712,-2.9046,-1.2716
0.36584,-4.0916,-5.4951,-2.0773,-0.25032,0.37152,-2.9038,-1.2946
0.40387,-4.1016,-5.4951,-2.0811,-0.26464,0.36292,-2.9736,-1.3116
0.45078,-4.1677,-5.4952,-2.1284,-0.28483,0.34754,-2.9179,-1.3231
0.47075,-4.1884,-5.4952,-2.1336,-0.29363,0.33128,-2.8582,-1.3388
0.48136,-4.2234,-5.4952,-2.122,-0.29835,0.32426,-2.8313,-1.3652
0.52412,-4.2733,-5.4952,-2.1221,-0.31735,0.31562,-2.8313,-1.3985
0.48356,-4.2332,-5.4952,-2.1347,-0.30772,0.29458,-2.6666,-1.3628
0.54772,-4.1609,-5.4952,-2.0624,-0.28089,0.35492,-5.5029,-1.342
0.53917,-4.3627,-5.4952,-2.1602,-0.32695,0.28703,-2.7122,-1.3999
0.56617,-4.3674,-5.4951,-2.1827,-0.33368,0.28689,-2.793,-1.4084
0.59498,-4.3752,-5.4952,-2.2388,-0.34112,0.28009,-2.7872,-1.4143
0.60393,-4.3884,-5.4952,-2.2417,-0.34588,0.26968,-2.7698,-1.4153
0.60174,-4.4297,-5.4952,-2.2726,-0.34422,0.28113,-2.8088,-1.421
0.62615,-4.4433,-5.4952,-2.2872,-0.35559,0.27285,-2.7929,-1.4357
0.6567,-4.4541,-5.4952,-2.3193,-0.36512,0.26303,-2.7935,-1.4441
0.68436,-4.473,-5.4952,-2.3297,-0.37363,0.25596,-2.8193,-1.4577
0.71744,-4.5707,-5.4952,-2.3347,-0.38386,0.25647,-2.8618,-1.486
0.72105,-4.5793,-5.4952,-2.3372,-0.38451,0.2532,-2.8833,-1.4888
0.74564,-4.6004,-5.4951,-2.3504,-0.39229,0.25015,-2.9214,-1.502
0.78172,-4.7154,-5.4952,-2.3492,-0.40373,0.25265,-2.9497,-1.5442
0.81445,-4.7555,-5.4952,-2.382,-0.41706,0.24151,-2.9319,-1.5467
0.81991,-4.7786,-5.4952,-2.383,-0.42501,0.2362,-2.9261,-1.5443
0.83649,-4.7733,-5.4952,-2.4058,-0.43207,0.22537,-2.911,-1.5407
0.86006,-4.7985,-5.4952,-2.4083,-0.43679,0.21813,-2.9195,-1.5623
0.88939,-4.8485,-5.4952,-2.4216,-0.44605,0.21412,-2.9528,-1.5751
-1.2056,-2.6941,-4.3439,-1.6155,0.82762,0.95546,-1.2616,-0.33811
0.9496,-4.5335,-5.4952,-2.3015,-0.40488,0.24952,-5.503,-1.5963
-1.215,-2.6891,-4.3439,-1.629,0.82736,0.95798,-1.2706,-0.34068
-1.2179,-2.6633,-4.3439,-1.6688,0.83709,0.95183,-1.28,-0.33611
-1.2034,-2.7042,-4.3439,-1.6687,0.82671,0.95357,-1.2779,-0.34296
-1.2239,-2.6815,-4.3439,-1.671,0.82487,0.95539,-1.2667,-0.3308
1.0339,-5.1717,-5.4952,-2.5255,-0.50617,0.19771,-3.0696,-1.6276
1.064,-4.6822,-5.4952,-2.4189,-0.47642,0.22767,-5.503,-1.5682
1.068,-5.1499,-5.4952,-2.5564,-0.52147,0.18423,-3.0876,-1.6245
1.081,-5.3447,-5.4952,-2.5444,-0.52464,0.18024,-3.0712,-1.6454
1.1115,-4.7185,-5.4952,-2.4342,-0.49467,0.21252,-5.5029,-1.5954
1.118,-4.7291,-5.4952,-2.4474,-0.49604,0.20808,-5.503,-1.595
1.1384,-5.3859,-5.4952,-2.5764,-0.54171,0.16698,-3.1686,-1.6584
1.1497,-4.7747,-5.4952,-2.4969,-0.50732,0.20024,-5.503,-1.5931
1.1462,-5.5055,-5.4952,-2.5829,-0.5377,0.1685,-3.2272,-1.6766
1.0001,-4.7612,-5.4952,-2.3083,-0.49266,0.22094,-5.503,-1.5206
1.0048,-4.7521,-5.4952,-2.3116,-0.49662,0.21788,-5.503,-1.524
1.0229,-4.7431,-5.4952,-2.3238,-0.50189,0.20897,-5.503,-1.525
1.0333,-4.749,-5.4952,-2.3434,-0.50851,0.20693,-5.503,-1.5204
-0.77843,-3.391,-4.3439,-1.4549,0.60015,1.2056,-1.589,-0.8666
-0.77344,-3.4049,-4.3439,-1.4599,0.60022,1.2045,-1.5905,-0.87522
-0.8258,-3.3552,-4.3439,-1.437,0.62322,1.1953,-1.5812,-0.85326
-0.7872,-3.4121,-4.3439,-1.448,0.62055,1.1984,-1.5985,-0.89362
-0.76759,-3.4654,-4.3439,-1.4591,0.62119,1.1985,-1.6049,-0.9137
-0.82641,-3.3738,-4.3439,-1.4812,0.65266,1.1918,-1.5981,-0.87547
-0.82711,-3.4836,-4.3439,-1.4657,0.6665,1.2004,-1.6565,-0.88964
-0.81942,-3.4893,-4.3439,-1.4783,0.6639,1.1972,-1.6438,-0.89303
-0.83845,-3.514,-4.3439,-1.4888,0.6697,1.1958,-1.5899,-0.89928
-0.84022,-3.5128,-4.3439,-1.493,0.66761,1.1934,-1.5834,-0.89711
1.0127,-5.5055,-5.4952,-2.4468,-0.51187,0.16964,-3.1633,-1.6904
1.0144,-5.5055,-5.4952,-2.465,-0.50803,0.1718,-3.1896,-1.6949
1.0255,-5.5055,-5.4952,-2.4656,-0.51162,0.1659,-3.1822,-1.7047
1.0465,-5.5055,-5.4952,-2.4737,-0.5191,0.16027,-3.182,-1.7157
1.058,-5.5055,-5.4952,-2.4696,-0.52475,0.15564,-3.1615,-1.7285
1.1292,-5.5052,-5.4952,-2.4311,-0.51558,0.20004,-5.5029,-1.6647
1.1446,-5.5054,-5.4952,-2.4396,-0.52042,0.19587,-5.503,-1.672
-1.1759,-1.7758,-4.3439,-2.1386,0.89781,0.81847,-1.4762,-0.24287
1.1564,-5.5054,-5.5039,-2.4589,-0.52453,0.19238,-5.503,-1.6763
1.182,-5.1095,-5.5039,-2.4679,-0.54239,0.18254,-5.503,-1.683
-0.94625,-4.3542,-4.3526,-1.1942,0.75889,1.2535,-1.8406,-1.0799
-0.94328,-4.3542,-4.3526,-1.1917,0.75879,1.252,-1.8374,-1.095
-0.93431,-4.3542,-4.3526,-1.1932,0.74386,1.2549,-1.8326,-1.0895
-0.94779,-4.3542,-4.3526,-1.2127,0.75027,1.2563,-1.8321,-1.078
-0.94386,-4.3542,-4.3526,-1.2154,0.75864,1.2601,-1.8565,-1.1009
-0.93328,-4.3542,-4.3526,-1.2024,0.74821,1.2569,-1.8284,-1.1162
-0.93202,-4.3542,-4.3526,-1.2018,0.74923,1.2533,-1.8353,-1.1138
1.1319,-5.5055,-5.5039,-2.4328,-0.51887,0.18119,-5.503,-1.7206
-1.0183,-4.3542,-4.3526,-1.2574,0.8142,1.2669,-2.0106,-1.0478
-1.0115,-4.3542,-4.3526,-1.26,0.81428,1.2656,-2.0162,-1.0582
-1.0364,-4.3542,-4.3526,-1.3134,0.83258,1.2771,-2.0773,-1.02
-1.0423,-4.3542,-4.3526,-1.3085,0.82863,1.2764,-2.0725,-1.0156
-1.0376,-4.3542,-4.3526,-1.3239,0.83263,1.275,-2.0757,-1.0199
-1.0366,-4.3542,-4.3526,-1.3268,0.83265,1.2709,-2.0672,-1.0146
-1.0367,-4.3542,-4.3526,-1.3364,0.83302,1.2705,-2.0685,-1.0137
-1.0313,-4.3542,-4.3526,-1.3342,0.83437,1.2687,-2.0721,-1.0286
-1.174,-2.2875,-3.0817,-2.4427,0.95151,0.83644,-1.4934,-0.19652
-1.1826,-2.2752,-3.0829,-2.4442,0.9535,0.82666,-1.4568,-0.19378
1.6903,-4.8829,-5.2041,-3.0348,-0.64636,0.058957,-5.5029,-1.6204
-1.1788,-2.3158,-3.0862,-2.426,0.95858,0.825,-1.458,-0.20432
1.7251,-4.8653,-5.2527,-3.0532,-0.65505,0.053127,-5.503,-1.6409
-1.1737,-2.2756,-3.1144,-2.4581,0.95037,0.8159,-1.446,-0.19313
1.6637,-4.8258,-5.2356,-3.0414,-0.63804,0.058077,-5.503,-1.6171
-1.2798,-2.3893,-4.353,-2.0993,1.0215,0.81491,-1.0618,-0.2836
-1.2691,-2.3842,-4.353,-2.1174,1.0329,0.80906,-1.0797,-0.29088
-1.2589,-2.4067,-4.353,-2.1208,1.0353,0.80796,-1.0979,-0.29228
-0.98487,-4.3542,-2.7303,-1.857,0.88984,1.2476,-2.312,-0.75182
-0.95606,-4.3542,-2.6954,-1.8183,0.88931,1.2362,-2.2952,-0.79534
-0.9742,-4.3542,-2.7511,-1.8866,0.89477,1.2487,-2.3267,-0.75566
-0.98988,-4.3542,-2.7832,-1.9009,0.89757,1.2534,-2.3522,-0.73473
-1.0022,-4.3542,-2.8001,-1.9197,0.90019,1.2557,-2.3504,-0.7228
-1.2206,-2.576,-4.3564,-2.1272,1.0649,0.79686,-1.1799,-0.29678
-1.1755,-2.582,-4.2365,-2.1727,1.0755,0.79601,-1.2801,-0.30337
-1.1547,-2.6032,-4.2405,-2.1878,1.0823,0.79171,-1.3331,-0.29709
-1.1443,-2.6273,-4.3282,-2.1758,1.0926,0.78578,-1.3561,-0.30006
-1.147,-2.5976,-4.2987,-2.1846,1.0875,0.78388,-1.3422,-0.30259
